Name,X_Coordinate,Y_Coordinate,Population,Distance
City_9406,80.76,29.63,878889,285.32
City_9407,85.78,27.73,524592,164.12
City_9408,84.56,29.32,29953,91.78
City_9409,80.05,29.46,535132,352.77
City_9410,87.86,27.74,569283,305.89
City_9411,85.79,28.53,861574,184.98
City_9412,80.81,28.58,83398,240.62
City_9413,87.33,26.83,278081,102.41
City_9414,83.03,29.66,393646,164.37
City_9415,85.53,29.06,375822,223.22
City_9416,83.49,27.31,587131,194.76
City_9417,86.81,28.26,372073,281.89
City_9418,88.91,27.08,368279,2.38
City_9419,82.42,27.2,567402,396.05
City_9420,80.47,28.82,791458,216.38
City_9421,87.16,28.04,906143,306.22
City_9422,82.43,26.57,29002,18.11
City_9423,83.63,26.75,37796,22.81
City_9424,81.25,29.78,91632,286.38
City_9425,84.56,27.44,30835,410.72
City_9426,84.46,27.08,692278,115.3
City_9427,84.96,29.4,410368,475.65
City_9428,86.52,26.07,332966,161.69
City_9429,85.97,29.89,963466,303.56
City_9430,84.52,26.81,241713,99.68
City_9431,83.73,27.14,892657,176.78
City_9432,84.55,28.81,642413,377.86
City_9433,86.72,28.39,159349,369.78
City_9434,85.46,27.41,897403,112.85
City_9435,88.34,26.74,480431,113.44
City_9436,88.04,26.25,88469,73.55
City_9437,83.8,27.16,816919,69.75
City_9438,80.8,27.84,831628,435.3
City_9439,85.93,26.05,823863,58.26
City_9440,88.63,27.53,700783,84.68
City_9441,82.75,27.81,130205,488.11
City_9442,86.95,27.43,197149,341.75
City_9443,84.19,29.08,838105,245.55
City_9444,86.54,29.28,680984,147.22
City_9445,81.71,27.77,463242,285.53
City_9446,86.62,27.18,998349,481.6
City_9447,82.76,29.0,736500,154.36
City_9448,87.89,29.54,633917,465.47
City_9449,86.38,27.71,769484,416.49
City_9450,86.55,28.28,601239,245.97
City_9451,80.76,26.49,194119,290.82
City_9452,85.12,27.02,611592,353.88
City_9453,85.46,27.28,341430,481.19
City_9454,83.96,29.48,218996,317.92
City_9455,82.63,28.79,164351,370.73
City_9456,85.74,28.93,235682,112.32
City_9457,83.57,29.72,890184,198.07
City_9458,81.69,29.65,490735,335.17
City_9459,82.35,26.46,354999,382.74
City_9460,85.92,29.8,88579,164.65
City_9461,88.21,27.43,543916,163.79
City_9462,83.69,26.02,885303,317.09
City_9463,83.69,29.32,663968,183.51
City_9464,88.55,27.35,828063,173.54
City_9465,84.98,26.29,785435,283.0
City_9466,80.05,29.27,489530,422.75
City_9467,88.25,29.32,698952,222.63
City_9468,81.44,29.85,210764,44.89
City_9469,83.89,28.96,400609,254.21
City_9470,86.8,26.23,722278,184.44
City_9471,84.3,27.43,979434,392.76
City_9472,84.3,26.46,353503,221.72
City_9473,84.36,29.43,352514,426.02
City_9474,80.24,28.52,457481,287.4
City_9475,85.83,27.72,383571,45.44
City_9476,83.6,27.7,842453,286.69
City_9477,81.94,29.96,867378,439.03
City_9478,88.41,28.31,737322,174.42
City_9479,86.51,29.3,204416,227.93
City_9480,83.11,28.43,862969,461.02
City_9481,87.48,26.36,30306,441.44
City_9482,85.06,29.86,24176,424.54
City_9483,84.24,26.42,622715,285.07
City_9484,81.84,27.99,85587,397.34
City_9485,80.77,27.62,67445,451.51
City_9486,84.68,27.89,870715,492.84
City_9487,80.67,27.67,68609,144.6
City_9488,82.19,28.86,786475,60.62
City_9489,88.65,27.63,817248,167.45
City_9490,80.25,29.38,931922,40.23
City_9491,82.9,27.92,171928,427.69
City_9492,87.08,29.45,657479,2.24
City_9493,86.37,27.4,172613,11.54
City_9494,88.3,27.79,272418,494.64
City_9495,83.82,28.1,944557,417.83
City_9496,83.4,26.22,418498,163.57
City_9497,87.28,29.25,375622,275.69
City_9498,81.1,26.77,124040,126.68
City_9499,88.7,26.17,627537,141.44
City_9500,84.5,26.99,69419,453.6
City_9501,82.93,29.83,405884,111.73
City_9502,82.41,29.26,662916,49.87
City_9503,80.01,28.13,836189,86.9
City_9504,84.11,28.03,632244,323.19
City_9505,85.3,26.77,851274,308.65
City_9506,88.14,27.99,489341,80.64
City_9507,88.61,26.73,637629,341.36
City_9508,85.88,28.0,87557,315.67
City_9509,82.8,29.42,521687,316.91
City_9510,81.65,29.26,797099,224.49
City_9511,81.49,27.61,824047,230.83
City_9512,85.5,28.08,913338,229.41
City_9513,87.38,27.62,472681,168.3
City_9514,86.73,28.57,973831,259.63
City_9515,84.69,26.47,962836,30.93
City_9516,87.75,28.65,91780,464.01
City_9517,86.95,29.29,821038,180.26
City_9518,83.27,27.45,71037,452.39
City_9519,80.17,29.26,29318,424.87
City_9520,88.8,29.1,704545,204.39
City_9521,83.69,27.06,506971,341.67
City_9522,88.15,26.12,713870,158.17
City_9523,83.86,29.11,791398,200.51
City_9524,81.85,26.43,847203,485.62
City_9525,84.73,29.0,212287,445.84
City_9526,81.74,27.95,354239,486.96
City_9527,82.99,28.09,918122,451.07
City_9528,81.95,27.75,624098,137.98
City_9529,88.73,28.05,533705,273.47
City_9530,83.27,26.43,699241,361.11
City_9531,81.0,29.91,963329,219.87
City_9532,84.8,28.22,14927,188.75
City_9533,88.22,27.34,479724,220.48
City_9534,88.03,27.53,388297,321.67
City_9535,81.9,26.65,863062,203.25
City_9536,88.3,29.28,991560,493.32
City_9537,85.76,26.97,348135,311.98
City_9538,80.62,27.96,998740,149.46
City_9539,86.66,26.09,414549,229.75
City_9540,83.14,28.66,432332,433.94
City_9541,86.99,28.42,998406,28.43
City_9542,80.33,29.39,136957,122.64
City_9543,80.14,29.7,439914,214.01
City_9544,87.06,28.03,376767,291.31
City_9545,82.3,26.11,298310,333.63
City_9546,85.29,28.16,178417,449.4
City_9547,88.95,29.68,66508,84.97
City_9548,84.38,27.26,997829,54.26
City_9549,84.54,27.31,642722,229.85
City_9550,86.58,26.54,772209,166.22
City_9551,87.33,27.05,355064,9.19
City_9552,83.97,28.91,128079,453.76
City_9553,88.02,28.42,552340,383.59
City_9554,83.76,28.23,315225,498.54
City_9555,80.05,29.83,815888,498.53
City_9556,80.91,29.21,549115,129.98
City_9557,86.97,26.07,242491,92.52
City_9558,86.33,26.79,573521,59.9
City_9559,85.92,28.99,643152,345.67
City_9560,84.86,27.66,393623,297.42
City_9561,84.47,27.97,436011,44.11
City_9562,85.95,28.96,976524,353.87
City_9563,88.03,26.29,308729,381.61
City_9564,80.51,28.61,155658,245.72
City_9565,81.13,26.3,126097,175.53
City_9566,83.93,29.91,851451,248.27
City_9567,87.77,27.45,469631,332.9
City_9568,84.32,27.03,315077,136.17
City_9569,80.97,27.64,868069,350.73
City_9570,87.08,28.8,710042,26.91
City_9571,84.8,28.62,382863,186.91
City_9572,85.62,27.07,829507,179.94
City_9573,80.34,28.32,219846,238.24
City_9574,87.1,29.8,623773,470.23
City_9575,82.59,29.94,279967,74.73
City_9576,86.43,27.59,463660,162.24
City_9577,87.66,29.45,449541,357.92
City_9578,87.81,28.44,988676,477.13
City_9579,81.67,29.51,448751,112.6
City_9580,83.16,27.22,84643,189.77
City_9581,85.15,28.04,208949,454.82
City_9582,84.9,28.64,636843,103.43
City_9583,85.15,26.45,240468,298.49
City_9584,81.26,29.18,908360,305.24
City_9585,83.41,29.02,23531,416.36
City_9586,81.14,27.58,178345,422.15
City_9587,86.77,28.21,673224,126.12
City_9588,84.56,28.01,720188,368.55
City_9589,82.93,28.4,787469,461.14
City_9590,84.93,28.2,332301,438.19
City_9591,82.99,29.89,39447,54.08
City_9592,83.58,26.65,858456,151.33
City_9593,83.82,27.0,512867,329.6
City_9594,81.91,29.89,98296,143.13
City_9595,84.16,27.02,797145,143.74
City_9596,84.58,27.19,809909,443.83
City_9597,81.07,26.04,688913,343.74
City_9598,84.06,26.06,977614,197.79
City_9599,86.94,27.74,214616,134.71
City_9600,87.69,29.62,142138,173.34
City_9601,82.2,29.42,396097,153.56
City_9602,89.0,27.4,106154,279.86
City_9603,84.67,27.55,849740,70.77
City_9604,87.58,28.19,150885,71.88
City_9605,86.16,27.23,203140,72.63
City_9606,82.77,27.49,478464,72.86
City_9607,81.22,26.82,20428,424.72
City_9608,86.56,27.47,923380,437.41
City_9609,83.78,27.55,482558,348.5
City_9610,87.02,26.9,23045,5.27
City_9611,87.82,29.95,728194,26.44
City_9612,85.79,29.95,874869,455.78
City_9613,82.93,28.97,206588,47.01
City_9614,87.64,29.66,800113,178.58
City_9615,81.13,28.94,666853,466.95
City_9616,84.86,27.26,634980,403.8
City_9617,83.96,27.61,175059,174.05
City_9618,81.25,27.5,778657,28.39
City_9619,84.29,27.66,996962,152.18
City_9620,84.23,28.08,31281,13.16
City_9621,88.66,26.04,342098,241.73
City_9622,86.76,28.42,388731,189.9
City_9623,80.23,27.8,585964,78.85
City_9624,81.79,28.66,798067,7.7
City_9625,82.11,27.31,496253,429.96
City_9626,80.04,26.87,263568,21.93
City_9627,85.26,29.69,746770,204.51
City_9628,81.28,29.76,282079,349.31
City_9629,84.71,27.32,789399,206.4
City_9630,86.7,27.67,152921,347.12
City_9631,82.59,29.48,505880,274.39
City_9632,81.23,27.08,506441,405.28
City_9633,88.08,27.52,765337,179.75
City_9634,86.93,28.83,346932,314.67
City_9635,86.39,28.3,957156,499.53
City_9636,87.62,27.99,752747,401.1
City_9637,80.37,29.59,566973,455.68
City_9638,82.66,27.89,223884,17.76
City_9639,82.28,29.65,367928,108.66
City_9640,86.8,26.68,784179,261.37
City_9641,85.32,28.87,292041,367.21
City_9642,88.95,26.19,973677,220.17
City_9643,86.49,29.88,311555,153.2
City_9644,81.58,27.09,482418,388.98
City_9645,85.73,28.5,529417,69.25
City_9646,82.64,26.78,315537,382.02
City_9647,84.82,26.41,725022,226.07
City_9648,88.2,28.34,198803,450.36
City_9649,85.0,26.9,682142,206.9
City_9650,87.74,27.5,97208,165.85
City_9651,88.43,28.98,132543,436.1
City_9652,83.2,29.11,732633,358.42
City_9653,83.65,29.21,316309,210.13
City_9654,81.28,27.17,684841,298.71
City_9655,86.73,29.63,712283,125.47
City_9656,81.48,28.59,424500,454.97
City_9657,80.33,28.11,898101,312.17
City_9658,81.91,29.32,264286,20.97
City_9659,85.62,27.31,499250,360.61
City_9660,86.22,29.39,33231,122.75
City_9661,84.25,28.34,980325,91.33
City_9662,82.93,29.62,711214,398.14
City_9663,83.78,27.75,242672,154.59
City_9664,87.98,28.94,44226,448.24
City_9665,86.37,27.4,852503,353.27
City_9666,80.94,27.98,94733,155.64
City_9667,86.36,28.69,905503,254.89
City_9668,83.98,28.16,276883,488.24
City_9669,87.84,28.41,617113,360.81
City_9670,85.82,29.88,16451,128.1
City_9671,81.93,29.36,430833,90.92
City_9672,80.41,29.54,402737,408.55
City_9673,85.13,26.32,640249,200.54
City_9674,88.1,27.77,847374,269.0
City_9675,81.66,28.9,44128,253.21
City_9676,86.14,26.58,685567,290.86
City_9677,85.35,27.03,258795,317.35
City_9678,80.63,28.48,274418,384.16
City_9679,80.76,27.17,217918,490.95
City_9680,82.98,28.32,271404,171.37
City_9681,87.97,27.9,190655,231.22
City_9682,84.66,28.02,938616,303.49
City_9683,84.25,26.03,250397,358.33
City_9684,86.42,26.78,428501,290.84
City_9685,82.08,29.69,261482,391.51
City_9686,86.75,28.26,593734,350.8
City_9687,84.86,26.59,695329,227.47
City_9688,88.51,29.76,188009,106.57
City_9689,86.74,29.15,794112,496.16
City_9690,83.14,29.28,670495,433.62
City_9691,82.13,28.34,341991,387.15
City_9692,80.93,28.12,81366,90.53
City_9693,80.84,26.26,444417,147.23
City_9694,85.85,29.15,550577,140.67
City_9695,81.47,27.58,213863,426.92
City_9696,86.28,27.44,77949,380.87
City_9697,87.29,29.19,160231,346.1
City_9698,80.35,29.06,346865,361.93
City_9699,81.85,29.27,881710,358.72
City_9700,85.52,26.33,495080,82.97
City_9701,85.47,29.87,761562,221.08
City_9702,86.72,29.34,249490,54.01
City_9703,82.36,28.48,874271,289.34
City_9704,82.47,28.44,668893,180.34
City_9705,88.4,26.54,502928,425.99
City_9706,82.96,26.16,955188,288.73
City_9707,84.67,26.57,148030,179.14
City_9708,86.7,26.42,490747,252.73
City_9709,86.44,27.7,697113,1.28
City_9710,82.28,29.92,548360,113.46
City_9711,88.65,26.32,519008,257.87
City_9712,80.45,26.55,416929,377.78
City_9713,86.41,26.7,739429,265.95
City_9714,82.11,26.28,910210,368.26
City_9715,81.37,27.39,65438,321.6
City_9716,81.57,26.26,277048,381.95
City_9717,85.3,28.08,524934,383.48
City_9718,86.97,28.28,568489,166.58
City_9719,82.9,26.6,355001,244.15
City_9720,88.67,26.63,608690,436.14
City_9721,86.29,28.14,289051,27.36
City_9722,82.57,27.7,409399,349.89
City_9723,81.48,27.66,306487,217.64
City_9724,88.54,28.01,322405,346.35
City_9725,81.17,28.71,599946,455.65
City_9726,86.8,28.73,186335,110.95
City_9727,84.93,28.2,525590,78.62
City_9728,82.65,26.59,755143,252.18
City_9729,84.44,28.06,420926,20.29
City_9730,80.48,29.38,488160,499.9
City_9731,82.87,26.78,541356,258.76
City_9732,86.26,28.23,742361,13.12
City_9733,87.68,26.11,259043,421.93
City_9734,83.75,27.23,257918,438.95
City_9735,81.57,27.4,117373,241.17
City_9736,88.32,26.5,147940,135.66
City_9737,86.34,28.89,867840,217.3
City_9738,81.11,26.15,863465,401.43
City_9739,80.87,26.92,349074,76.89
City_9740,85.59,29.58,850648,38.84
City_9741,87.87,26.49,317818,464.46
City_9742,84.8,26.78,53067,109.46
City_9743,81.66,28.48,726741,58.12
City_9744,88.37,29.94,694991,64.51
City_9745,87.38,26.12,985024,437.59
City_9746,83.04,26.53,458652,83.13
City_9747,83.82,29.54,729686,207.45
City_9748,87.59,29.22,782819,495.7
City_9749,82.76,27.62,548922,495.15
City_9750,82.67,26.03,793169,345.64
City_9751,84.5,28.36,245861,174.93
City_9752,86.32,28.86,140154,281.14
City_9753,83.9,26.18,281842,301.16
City_9754,80.01,29.77,88981,264.23
City_9755,87.84,29.54,832825,79.89
City_9756,83.97,27.12,961525,304.34
City_9757,88.35,26.46,916178,335.53
City_9758,85.26,27.22,611483,110.13
City_9759,83.75,28.72,126485,126.17
City_9760,87.06,26.22,709184,114.02
City_9761,86.43,29.96,641501,257.78
City_9762,83.44,26.59,66922,317.84
City_9763,88.7,26.35,92659,326.7
City_9764,88.62,26.1,669189,85.12
City_9765,86.64,29.12,930994,298.37
City_9766,81.17,28.58,139513,197.35
City_9767,86.25,27.08,540556,141.51
City_9768,87.28,26.57,861244,1.34
City_9769,80.27,27.25,833144,336.82
City_9770,87.18,28.99,299270,316.37
City_9771,85.24,29.61,640363,37.29
City_9772,82.88,26.93,977511,27.29
City_9773,88.3,29.33,253112,3.74
City_9774,87.06,27.62,322186,196.32
City_9775,80.54,29.6,525145,19.48
City_9776,81.54,26.37,112355,133.92
City_9777,82.25,29.06,813802,207.07
City_9778,85.32,28.25,953534,423.48
City_9779,80.75,28.18,83044,445.54
City_9780,80.11,27.07,240866,455.09
City_9781,87.35,29.98,807923,184.08
City_9782,82.16,27.96,388053,100.96
City_9783,85.51,28.53,866617,132.39
City_9784,86.91,29.19,438433,311.21
City_9785,80.13,27.51,146401,1.51
City_9786,82.31,28.78,677626,438.45
City_9787,81.57,27.08,229403,267.47
City_9788,82.55,29.21,384789,92.55
City_9789,82.37,28.24,916561,114.01
City_9790,81.22,28.57,270694,374.59
City_9791,84.06,26.57,195324,444.68
City_9792,82.09,27.09,59308,302.63
City_9793,84.08,26.73,855389,488.43
City_9794,87.83,27.09,126353,149.37
City_9795,88.46,29.32,166746,119.43
City_9796,88.21,28.01,224036,192.13
City_9797,87.1,26.82,759233,198.79
City_9798,87.33,26.61,823634,290.36
City_9799,85.38,28.52,120924,180.15
City_9800,80.0,26.42,217970,325.65
City_9801,87.86,29.45,455008,377.63
City_9802,82.44,27.28,359677,429.71
City_9803,84.31,29.64,720530,139.55
City_9804,82.75,27.1,56599,263.12
City_9805,85.75,26.97,767716,263.86
City_9806,84.49,27.46,272822,193.04
City_9807,82.85,29.62,231053,315.86
City_9808,88.24,28.6,533880,54.24
City_9809,86.61,27.95,211633,232.21
City_9810,81.03,27.76,233799,91.37
City_9811,86.37,29.85,387160,234.85
City_9812,84.15,26.32,353564,471.25
City_9813,85.95,28.36,970178,441.11
City_9814,84.59,29.95,338227,492.17
City_9815,88.44,27.4,473522,232.34
City_9816,81.31,28.17,865708,466.87
City_9817,82.3,29.66,947446,324.72
City_9818,86.69,27.24,237328,81.16
City_9819,81.36,26.03,833155,414.28
City_9820,80.56,28.58,153388,437.76
City_9821,87.55,27.89,379492,311.46
City_9822,82.85,26.44,79557,203.69
City_9823,84.55,26.64,500082,311.33
City_9824,81.44,28.84,577385,244.76
City_9825,83.19,27.69,357027,421.68
City_9826,83.38,28.84,640853,339.51
City_9827,83.02,29.38,966764,195.8
City_9828,87.49,26.86,235189,277.53
City_9829,88.02,26.43,913356,146.0
City_9830,88.56,26.61,190539,334.79
City_9831,82.7,27.85,895132,78.25
City_9832,81.42,26.52,174683,431.43
City_9833,87.31,27.05,560102,476.57
City_9834,83.01,28.54,646835,493.94
City_9835,80.42,26.16,626565,142.03
City_9836,88.48,29.31,511376,398.31
City_9837,80.82,29.81,462017,405.51
City_9838,84.32,26.41,831920,58.97
City_9839,80.46,26.72,689085,337.03
City_9840,82.87,28.72,80339,43.38
City_9841,86.44,29.32,792479,59.43
City_9842,85.23,26.95,118939,76.71
City_9843,81.81,27.15,977799,326.76
City_9844,86.49,29.3,156865,211.34
City_9845,85.29,26.11,754648,307.94
City_9846,86.47,28.85,950603,414.64
City_9847,83.66,27.14,935064,333.95
City_9848,85.89,27.9,265663,232.68
City_9849,84.09,27.27,343158,5.39
City_9850,88.17,28.42,623751,250.27
City_9851,82.97,29.76,69863,448.36
City_9852,85.33,29.47,648478,218.75
City_9853,83.89,26.66,243764,271.31
City_9854,81.32,26.06,12100,480.08
City_9855,83.78,29.18,652573,104.36
City_9856,83.81,28.92,722727,466.98
City_9857,81.27,27.51,348401,425.07
City_9858,81.41,28.44,367880,17.37
City_9859,88.14,28.23,177648,247.5
City_9860,84.71,28.75,864919,209.21
City_9861,87.42,29.64,154369,399.02
City_9862,82.26,26.27,808003,499.69
City_9863,82.47,29.36,180513,198.45
City_9864,84.48,27.41,557489,247.01
City_9865,85.85,30.0,377796,292.55
City_9866,82.97,29.53,710050,235.24
City_9867,84.28,27.52,424463,13.27
City_9868,83.0,27.36,423170,366.04
City_9869,85.84,28.69,671491,453.28
City_9870,85.1,27.52,366783,140.26
City_9871,80.95,27.33,641440,54.5
City_9872,88.95,29.94,662138,379.0
City_9873,82.97,27.0,830166,454.59
City_9874,83.12,29.52,651894,95.7
City_9875,87.86,29.03,836965,367.82
City_9876,80.41,28.81,277344,160.31
City_9877,86.54,29.51,859660,278.17
City_9878,84.37,29.96,84103,420.3
City_9879,81.08,29.55,551400,108.32
City_9880,82.82,26.26,103199,371.08
City_9881,83.63,28.84,554974,418.54
City_9882,87.52,29.49,197762,58.21
City_9883,87.19,26.6,758498,400.04
City_9884,88.49,26.23,344808,102.75
City_9885,80.25,29.33,292479,393.46
City_9886,81.09,29.25,368223,428.64
City_9887,86.3,28.82,863607,339.76
City_9888,87.84,27.62,549686,473.79
City_9889,80.73,28.32,580645,95.06
City_9890,88.81,26.4,894555,468.15
City_9891,87.6,28.39,323705,457.2
City_9892,84.31,29.9,222266,372.19
City_9893,80.04,27.97,523485,225.27
City_9894,83.64,26.65,119489,340.66
City_9895,83.23,28.95,482228,115.29
City_9896,81.16,26.23,724981,180.3
City_9897,81.61,27.54,901466,216.93
City_9898,80.91,26.66,830772,392.52
City_9899,88.73,28.58,73475,386.33
City_9900,88.6,29.64,824018,146.24
City_9901,81.12,28.96,940049,396.68
City_9902,85.74,28.56,341917,321.22
City_9903,88.89,28.12,82998,339.22
City_9904,86.8,28.18,727658,441.48
City_9905,88.56,27.13,470424,160.0
City_9906,86.94,26.31,789312,228.5
City_9907,85.84,27.55,494401,104.33
City_9908,88.22,29.71,808524,133.01
City_9909,84.56,28.16,490116,479.27
City_9910,86.9,29.04,100656,276.04
City_9911,88.61,27.12,609605,270.46
City_9912,84.67,28.34,802564,44.0
City_9913,87.83,29.1,851634,188.13
City_9914,84.64,26.25,819369,116.03
City_9915,86.06,27.91,968846,68.26
City_9916,85.87,29.43,399294,306.15
City_9917,80.96,26.08,970651,315.58
City_9918,80.79,28.2,873241,471.43
City_9919,80.69,27.68,531418,197.97
City_9920,84.59,26.37,843171,61.87
City_9921,86.36,29.96,446960,378.18
City_9922,82.09,26.91,35328,308.24
City_9923,81.97,28.82,428253,265.19
City_9924,86.8,29.78,481239,156.04
City_9925,81.53,26.84,50759,235.58
City_9926,80.15,26.68,264865,434.54
City_9927,88.23,28.41,713298,497.71
City_9928,87.74,28.06,551057,153.36
City_9929,87.21,28.33,121724,479.24
City_9930,85.62,27.63,88673,265.24
City_9931,87.96,27.9,622700,404.74
City_9932,81.01,26.53,701404,52.87
City_9933,88.25,27.65,816352,332.22
City_9934,86.01,26.17,23188,271.63
City_9935,88.62,28.06,657351,89.06
City_9936,84.52,26.38,616594,89.79
City_9937,84.43,26.63,752812,122.84
City_9938,88.7,28.83,479169,443.83
City_9939,80.75,26.06,697808,191.85
City_9940,82.12,26.46,948500,338.38
City_9941,83.74,27.75,589379,27.48
City_9942,82.46,29.48,638312,353.05
City_9943,83.07,27.19,422557,317.17
City_9944,82.49,29.29,783336,240.71
City_9945,85.06,27.44,31082,142.97
City_9946,83.68,26.33,758970,397.44
City_9947,83.95,27.93,489020,315.67
City_9948,80.64,29.81,648835,495.67
City_9949,84.01,26.96,443056,434.57
City_9950,87.8,27.98,659252,184.34
City_9951,86.09,28.61,749167,311.84
City_9952,85.96,28.52,721068,6.61
City_9953,82.26,26.82,629485,62.55
City_9954,84.32,26.6,481207,458.81
City_9955,86.29,28.03,396576,253.08
City_9956,84.06,26.28,703653,85.2
City_9957,82.37,27.55,965521,17.5
City_9958,87.64,27.14,495056,421.38
City_9959,88.68,29.38,714099,227.93
City_9960,85.5,29.84,440252,341.8
City_9961,86.86,26.52,775535,339.71
City_9962,82.68,27.11,545755,346.96
City_9963,83.6,27.24,632166,134.67
City_9964,82.15,28.82,206837,420.27
City_9965,81.1,27.88,174501,441.09
City_9966,86.08,26.75,121903,483.78
City_9967,80.79,29.95,80956,55.25
City_9968,87.25,29.59,938103,30.46
City_9969,80.64,26.59,899579,402.63
City_9970,88.48,29.7,504807,272.92
City_9971,82.1,27.4,237625,322.5
City_9972,84.72,26.28,537458,463.81
City_9973,82.86,28.32,414152,139.1
City_9974,83.98,29.74,456319,470.94
City_9975,83.89,28.6,603713,196.94
City_9976,80.04,28.21,870467,16.97
City_9977,88.92,29.65,760489,124.23
